ZI,NAME,LBF,UE19B,PU19B,UE07MAR,PU07MAR,UE14MAR,PU14MAR,UE21MAR,PU21MAR,UE28MAR,PU28MAR,UE04APR,PU04APR,UE11APR,PU11APR,UE18APR,PU18APR,UE25APR,PU25APR,UE02MAY,PU02MAY,UE09MAY,PU09MAY,UE16MAY,PU16MAY
"14847","Interlaken",1097,18,1.64,20,1.82,21,1.91,28,2.55,62,5.65,94,8.57,130,11.85,149,13.58,170,15.50,188,17.14,206,18.78,227,20.69
"14850","Ithaca",32017,987,3.08,1035,3.23,1085,3.39,1361,4.25,2628,8.21,3818,11.92,5182,16.19,5891,18.40,6650,20.77,7324,22.88,8013,25.03,8796,27.47
"14853","Ithaca",435,44,10.11,45,10.34,46,10.57,49,11.26,66,15.17,82,18.85,100,22.99,109,25.06,120,27.59,128,29.43,138,31.72,148,34.02
"14855","Jasper",354,9,2.54,10,2.82,10,2.82,12,3.39,20,5.65,28,7.91,38,10.73,42,11.86,47,13.28,52,14.69,57,16.10,62,17.51
"14858","Lindley",899,38,4.23,39,4.34,40,4.45,47,5.23,78,8.68,107,11.90,141,15.68,158,17.58,177,19.69,193,21.47,210,23.36,229,25.47
"14859","Lockwood",462,29,6.28,30,6.49,30,6.49,33,7.14,46,9.96,59,12.77,73,15.80,80,17.32,88,19.05,95,20.56,103,22.29,111,24.03
"14860","Lodi",484,15,3.10,16,3.31,16,3.31,19,3.93,32,6.61,45,9.30,59,12.19,66,13.64,74,15.29,81,16.74,88,18.18,97,20.04
"14861","Lowman",561,22,3.92,23,4.10,24,4.28,28,4.99,46,8.20,64,11.41,84,14.97,95,16.93,106,18.89,116,20.68,126,22.46,138,24.60
"14864","Millport",483,13,2.69,13,2.69,14,2.90,18,3.73,37,7.66,54,11.18,74,15.32,85,17.60,96,19.88,106,21.95,116,24.02,128,26.50
"14865","Montour Falls",1146,49,4.28,51,4.45,52,4.54,61,5.32,100,8.73,136,11.87,178,15.53,200,17.45,223,19.46,244,21.29,265,23.12,289,25.22
"14867","Newfield",3091,78,2.52,81,2.62,86,2.78,108,3.49,212,6.86,309,10.00,421,13.62,479,15.50,541,17.50,596,19.28,652,21.09,716,23.16
"14869","Odessa",676,12,1.78,13,1.92,14,2.07,19,2.81,44,6.51,67,9.91,94,13.91,108,15.98,123,18.20,136,20.12,150,22.19,165,24.41
"14870","Painted Post",5091,169,3.32,176,3.46,182,3.57,219,4.30,388,7.62,547,10.74,729,14.32,823,16.17,924,18.15,1014,19.92,1106,21.72,1211,23.79
"14871","Pine City",1775,74,4.17,77,4.34,79,4.45,92,5.18,152,8.56,208,11.72,273,15.38,307,17.30,342,19.27,374,21.07,407,22.93,444,25.01
"14872","Pine Valley",147,4,2.72,4,2.72,5,3.40,6,4.08,12,8.16,17,11.56,24,16.33,27,18.37,31,21.09,34,23.13,37,25.17,41,27.89
"14873","Prattsburgh",1121,76,6.78,78,6.96,79,7.05,86,7.67,119,10.62,150,13.38,186,16.59,204,18.20,224,19.98,241,21.50,259,23.10,280,24.98
"14874","Pulteney",92,5,5.43,5,5.43,5,5.43,6,6.52,8,8.70,11,11.96,14,15.22,15,16.30,17,18.48,18,19.57,20,21.74,22,23.91
"14877","Rexville",173,7,4.05,7,4.05,7,4.05,8,4.62,12,6.94,16,9.25,20,11.56,23,13.29,25,14.45,28,16.18,30,17.34,32,18.50
"14878","Rock Stream",399,23,5.76,24,6.02,24,6.02,27,6.77,39,9.77,51,12.78,65,16.29,72,18.05,79,19.80,86,21.55,93,23.31,101,25.31
"14879","Savona",961,41,4.27,42,4.37,43,4.47,50,5.20,80,8.32,109,11.34,141,14.67,158,16.44,177,18.42,193,20.08,209,21.75,228,23.73
"14880","Scio",726,52,7.16,53,7.30,54,7.44,59,8.13,81,11.16,102,14.05,126,17.36,139,19.15,152,20.94,164,22.59,176,24.24,190,26.17
"14881","Slaterville Springs",131,9,6.87,9,6.87,10,7.63,11,8.40,15,11.45,20,15.27,25,19.08,27,20.61,30,22.90,33,25.19,35,26.72,38,29.01
"14882","Lansing",2351,28,1.19,31,1.32,34,1.45,52,2.21,130,5.53,203,8.63,288,12.25,332,14.12,379,16.12,420,17.86,463,19.69,511,21.74
"14883","Spencer",1879,51,2.71,54,2.87,56,2.98,70,3.73,133,7.08,193,10.27,261,13.89,296,15.75,334,17.78,367,19.53,402,21.39,441,23.47
"14884","Swain",163,3,1.84,3,1.84,3,1.84,4,2.45,9,5.52,13,7.98,18,11.04,20,12.27,23,14.11,25,15.34,27,16.56,30,18.40
"14885","Troupsburg",358,22,6.15,23,6.42,23,6.42,25,6.98,34,9.50,42,11.73,51,14.25,56,15.64,61,17.04,66,18.44,71,19.83,76,21.23
"14886","Trumansburg",3575,114,3.19,118,3.30,123,3.44,148,4.14,266,7.44,376,10.52,503,14.07,569,15.92,639,17.87,702,19.64,766,21.43,838,23.44
"14889","Van Etten",715,23,3.22,24,3.36,25,3.50,31,4.34,59,8.25,85,11.89,115,16.08,131,18.32,148,20.70,163,22.80,178,24.90,195,27.27
"14891","Watkins Glen",2054,89,4.33,91,4.43,94,4.58,110,5.36,184,8.96,252,12.27,331,16.11,372,18.11,416,20.25,455,22.15,495,24.10,540,26.29
"14892","Waverly",3672,185,5.04,190,5.17,195,5.31,225,6.13,361,9.83,488,13.29,635,17.29,711,19.36,792,21.57,865,23.56,938,25.54,1022,27.83
"14894","Wellsburg",579,23,3.97,24,4.15,25,4.32,29,5.01,49,8.46,69,11.92,91,15.72,102,17.62,114,19.69,125,21.59,136,23.49,149,25.73
"14895","Wellsville",4183,199,4.76,205,4.90,210,5.02,242,5.79,385,9.20,521,12.46,675,16.14,756,18.07,842,20.13,918,21.95,996,23.81,1085,25.94
"14897","Whitesville",451,11,2.44,12,2.66,12,2.66,15,3.33,30,6.65,43,9.53,58,12.86,66,14.63,75,16.63,82,18.18,90,19.96,99,21.95
"14898","Woodhull",705,40,5.67,40,5.67,41,5.82,46,6.52,67,9.50,87,12.34,110,15.60,121,17.16,134,19.01,145,20.57,157,22.27,170,24.11
"14901","Elmira",5791,334,5.77,343,5.92,352,6.08,404,6.98,639,11.03,860,14.85,1114,19.24,1246,21.52,1387,23.95,1512,26.11,1640,28.32,1786,30.84
"14903","Elmira",3671,99,2.70,104,2.83,109,2.97,139,3.79,273,7.44,399,10.87,544,14.82,619,16.86,699,19.04,771,21.00,844,22.99,927,25.25
"14904","Elmira",7157,295,4.12,306,4.28,318,4.44,382,5.34,677,9.46,955,13.34,1273,17.79,1438,20.09,1615,22.57,1772,24.76,1933,27.01,2115,29.55
"14905","Elmira",4030,199,4.94,204,5.06,210,5.21,242,6.00,388,9.63,525,13.03,682,16.92,764,18.96,851,21.12,929,23.05,1008,25.01,1098,27.25
"15001","Aliquippa",16236,609,3.75,636,3.92,670,4.13,1505,9.27,2401,14.79,3015,18.57,3535,21.77,3965,24.42,4248,26.16,4457,27.45,4620,28.46,4762,29.33
"15003","Ambridge",5867,182,3.10,193,3.29,206,3.51,536,9.14,889,15.15,1131,19.28,1336,22.77,1506,25.67,1617,27.56,1700,28.98,1764,30.07,1820,31.02
"15004","Atlasburg",34,1,2.94,1,2.94,1,2.94,3,8.82,4,11.76,5,14.71,6,17.65,7,20.59,8,23.53,8,23.53,8,23.53,9,26.47
"15005","Baden",5053,139,2.75,147,2.91,158,3.13,418,8.27,698,13.81,889,17.59,1052,20.82,1186,23.47,1274,25.21,1339,26.50,1390,27.51,1434,28.38
"15007","Bakerstown",108,1,0.93,1,0.93,2,1.85,7,6.48,12,11.11,16,14.81,19,17.59,22,20.37,23,21.30,24,22.22,25,23.15,26,24.07
"15009","Beaver",7627,193,2.53,206,2.70,221,2.90,601,7.88,1008,13.22,1288,16.89,1524,19.98,1720,22.55,1849,24.24,1944,25.49,2018,26.46,2082,27.30
"15010","Beaver Falls",14038,401,2.86,428,3.05,462,3.29,1291,9.20,2180,15.53,2790,19.87,3306,23.55,3734,26.60,4015,28.60,4222,30.08,4384,31.23,4525,32.23
"15012","Belle Vernon",8102,303,3.74,317,3.91,334,4.12,761,9.39,1218,15.03,1531,18.90,1796,22.17,2016,24.88,2161,26.67,2267,27.98,2351,29.02,2423,29.91
"15014","Brackenridge",1686,52,3.08,55,3.26,59,3.50,154,9.13,257,15.24,327,19.40,386,22.89,436,25.86,468,27.76,492,29.18,511,30.31,527,31.26
"15015","Bradfordwoods",598,10,1.67,11,1.84,12,2.01,42,7.02,73,12.21,95,15.89,114,19.06,129,21.57,139,23.24,146,24.41,152,25.42,157,26.25
"15017","Bridgeville",8473,209,2.47,224,2.64,242,2.86,692,8.17,1174,13.86,1505,17.76,1785,21.07,2017,23.81,2169,25.60,2281,26.92,2369,27.96,2446,28.87
"15018","Buena Vista",376,17,4.52,17,4.52,18,4.79,36,9.57,56,14.89,70,18.62,81,21.54,91,24.20,97,25.80,102,27.13,105,27.93,108,28.72
"15019","Bulger",818,48,5.87,50,6.11,52,6.36,99,12.10,151,18.46,186,22.74,215,26.28,240,29.34,256,31.30,268,32.76,277,33.86,285,34.84
"15021","Burgettstown",3777,126,3.34,132,3.49,140,3.71,339,8.98,553,14.64,699,18.51,823,21.79,925,24.49,992,26.26,1042,27.59,1081,28.62,1115,29.52
"15022","Charleroi",4928,188,3.81,197,4.00,209,4.24,497,10.09,806,16.36,1018,20.66,1198,24.31,1346,27.31,1444,29.30,1516,30.76,1572,31.90,1621,32.89
"15024","Cheswick",4876,142,2.91,151,3.10,161,3.30,416,8.53,689,14.13,876,17.97,1034,21.21,1165,23.89,1252,25.68,1315,26.97,1365,27.99,1408,28.88
"15025","Clairton",9057,411,4.54,426,4.70,445,4.91,914,10.09,1416,15.63,1760,19.43,2052,22.66,2293,25.32,2452,27.07,2569,28.36,2660,29.37,2740,30.25
"15026","Clinton",1818,48,2.64,51,2.81,55,3.03,147,8.09,245,13.48,312,17.16,369,20.30,416,22.88,447,24.59,470,25.85,488,26.84,504,27.72
"15027","Conway",1120,31,2.77,33,2.95,35,3.12,102,9.11,174,15.54,223,19.91,265,23.66,300,26.79,322,28.75,339,30.27,352,31.43,363,32.41
"15030","Creighton",688,38,5.52,39,5.67,41,5.96,78,11.34,117,17.01,145,21.08,168,24.42,187,27.18,199,28.92,209,30.38,216,31.40,222,32.27
"15031","Cuddy",325,3,0.92,3,0.92,4,1.23,20,6.15,36,11.08,48,14.77,58,17.85,66,20.31,71,21.85,75,23.08,78,24.00,80,24.62
"15032","Curtisville",205,8,3.90,8,3.90,9,4.39,19,9.27,30,14.63,38,18.54,45,21.95,50,24.39,54,26.34,56,27.32,58,28.29,60,29.27
"15033","Donora",2076,142,6.84,146,7.03,151,7.27,269,12.96,396,19.08,483,23.27,557,26.83,618,29.77,658,31.70,688,33.14,711,34.25,731,35.21
"15034","Dravosburg",919,22,2.39,24,2.61,26,2.83,77,8.38,132,14.36,170,18.50,202,21.98,228,24.81,246,26.77,258,28.07,268,29.16,277,30.14
"15035","East Mc Keesport",973,39,4.01,41,4.21,43,4.42,97,9.97,155,15.93,195,20.04,229,23.54,257,26.41,275,28.26,289,29.70,299,30.73,309,31.76
"15037","Elizabeth",5577,186,3.34,195,3.50,206,3.69,488,8.75,790,14.17,997,17.88,1172,21.01,1317,23.61,1412,25.32,1483,26.59,1538,27.58,1585,28.42
"15042","Freedom",4294,101,2.35,109,2.54,118,2.75,350,8.15,599,13.95,770,17.93,915,21.31,1034,24.08,1113,25.92,1171,27.27,1216,28.32,1256,29.25
"15043","Georgetown",1216,36,2.96,37,3.04,40,3.29,100,8.22,164,13.49,209,17.19,246,20.23,277,22.78,297,24.42,312,25.66,324,26.64,334,27.47
"15044","Gibsonia",15357,225,1.47,249,1.62,280,1.82,1038,6.76,1850,12.05,2407,15.67,2878,18.74,3268,21.28,3525,22.95,3714,24.18,3862,25.15,3991,25.99
"15045","Glassport",2330,106,4.55,110,4.72,116,4.98,250,10.73,393,16.87,492,21.12,575,24.68,644,27.64,690,29.61,723,31.03,749,32.15,772,33.13
"15046","Crescent",1393,24,1.72,26,1.87,29,2.08,102,7.32,181,12.99,235,16.87,280,20.10,318,22.83,343,24.62,361,25.92,375,26.92,388,27.85
"15049","Harwick",420,15,3.57,16,3.81,17,4.05,44,10.48,73,17.38,93,22.14,110,26.19,124,29.52,134,31.90,140,33.33,146,34.76,150,35.71
"15050","Hookstown",1225,58,4.73,60,4.90,62,5.06,120,9.80,181,14.78,223,18.20,259,21.14,288,23.51,308,25.14,322,26.29,333,27.18,343,28.00
"15051","Indianola",238,0,0.00,0,0.00,1,0.42,13,5.46,26,10.92,36,15.13,43,18.07,50,21.01,54,22.69,57,23.95,59,24.79,61,25.63
"15052","Industry",1763,60,3.40,63,3.57,66,3.74,151,8.56,242,13.73,305,17.30,357,20.25,401,22.75,430,24.39,451,25.58,468,26.55,482,27.34
"15053","Joffre",65,2,3.08,3,4.62,3,4.62,7,10.77,11,16.92,14,21.54,17,26.15,19,29.23,20,30.77,21,32.31,22,33.85,23,35.38
"15054","Langeloth",267,8,3.00,9,3.37,9,3.37,23,8.61,37,13.86,47,17.60,55,20.60,62,23.22,67,25.09,70,26.22,73,27.34,75,28.09
"15055","Lawrence",644,18,2.80,19,2.95,21,3.26,63,9.78,109,16.93,140,21.74,167,25.93,189,29.35,203,31.52,214,33.23,222,34.47,229,35.56
"15056","Leetsdale",589,9,1.53,10,1.70,12,2.04,46,7.81,82,13.92,107,18.17,128,21.73,146,24.79,158,26.83,166,28.18,173,29.37,178,30.22
"15057","Mc Donald",8149,180,2.21,194,2.38,212,2.60,639,7.84,1097,13.46,1411,17.32,1677,20.58,1897,23.28,2042,25.06,2149,26.37,2232,27.39,2305,28.29
"15059","Midland",1666,71,4.26,74,4.44,77,4.62,167,10.02,263,15.79,329,19.75,385,23.11,431,25.87,462,27.73,484,29.05,502,30.13,517,31.03
"15060","Midway",523,14,2.68,15,2.87,16,3.06,42,8.03,69,13.19,88,16.83,104,19.89,118,22.56,127,24.28,133,25.43,138,26.39,142,27.15
"15061","Monaca",6391,174,2.72,185,2.89,199,3.11,540,8.45,906,14.18,1157,18.10,1369,21.42,1545,24.17,1660,25.97,1746,27.32,1812,28.35,1870,29.26
"15062","Monessen",3537,174,4.92,180,5.09,189,5.34,398,11.25,622,17.59,776,21.94,906,25.61,1014,28.67,1085,30.68,1137,32.15,1178,33.31,1213,34.29
"15063","Monongahela",5982,192,3.21,203,3.39,216,3.61,539,9.01,886,14.81,1124,18.79,1325,22.15,1492,24.94,1601,26.76,1682,28.12,1746,29.19,1800,30.09
"15064","Morgan",224,4,1.79,5,2.23,5,2.23,17,7.59,29,12.95,38,16.96,45,20.09,51,22.77,55,24.55,58,25.89,61,27.23,63,28.12
"15065","Natrona Heights",6046,197,3.26,207,3.42,221,3.66,551,9.11,905,14.97,1148,18.99,1353,22.38,1524,25.21,1635,27.04,1718,28.42,1783,29.49,1839,30.42
"15066","New Brighton",6170,238,3.86,250,4.05,264,4.28,620,10.05,1001,16.22,1262,20.45,1483,24.04,1667,27.02,1787,28.96,1876,30.41,1945,31.52,2006,32.51
"15067","New Eagle",1036,49,4.73,51,4.92,53,5.12,110,10.62,171,16.51,212,20.46,248,23.94,277,26.74,296,28.57,310,29.92,321,30.98,331,31.95
"15068","New Kensington",18835,737,3.91,773,4.10,818,4.34,1915,10.17,3091,16.41,3898,20.70,4581,24.32,5146,27.32,5518,29.30,5792,30.75,6007,31.89,6193,32.88
"15071","Oakdale",6583,130,1.97,141,2.14,154,2.34,491,7.46,853,12.96,1101,16.72,1310,19.90,1484,22.54,1598,24.27,1683,25.57,1748,26.55,1806,27.43
"15074","Rochester",4349,164,3.77,172,3.95,182,4.18,428,9.84,691,15.89,871,20.03,1024,23.55,1150,26.44,1233,28.35,1295,29.78,1343,30.88,1384,31.82
"15076","Russellton",568,9,1.58,10,1.76,11,1.94,43,7.57,78,13.73,102,17.96,122,21.48,139,24.47,150,26.41,158,27.82,164,28.87,170,29.93
"15077","Shippingport",53,3,5.66,3,5.66,3,5.66,6,11.32,8,15.09,10,18.87,12,22.64,13,24.53,14,26.42,14,26.42,15,28.30,15,28.30
"15078","Slovan",117,4,3.42,4,3.42,5,4.27,10,8.55,16,13.68,20,17.09,23,19.66,26,22.22,28,23.93,29,24.79,30,25.64,31,26.50
"15082","Sturgeon",171,4,2.34,4,2.34,4,2.34,12,7.02,20,11.70,26,15.20,31,18.13,35,20.47,38,22.22,40,23.39,41,23.98,42,24.56
"15083","Sutersville",693,29,4.18,31,4.47,32,4.62,70,10.10,111,16.02,139,20.06,162,23.38,182,26.26,195,28.14,204,29.44,212,30.59,218,31.46
"15084","Tarentum",5068,215,4.24,223,4.40,234,4.62,504,9.94,794,15.67,993,19.59,1161,22.91,1300,25.65,1391,27.45,1459,28.79,1511,29.81,1557,30.72
"15085","Trafford",4235,62,1.46,69,1.63,79,1.87,306,7.23,550,12.99,717,16.93,859,20.28,976,23.05,1053,24.86,1110,26.21,1155,27.27,1193,28.17
"15086","Warrendale",163,3,1.84,3,1.84,3,1.84,10,6.13,18,11.04,23,14.11,27,16.56,31,19.02,33,20.25,35,21.47,36,22.09,37,22.70
"15089","West Newton",3460,146,4.22,152,4.39,159,4.60,333,9.62,519,15.00,647,18.70,755,21.82,845,24.42,904,26.13,947,27.37,981,28.35,1011,29.22
"15090","Wexford",13032,314,2.41,334,2.56,359,2.75,973,7.47,1631,12.52,2083,15.98,2465,18.91,2781,21.34,2989,22.94,3143,24.12,3263,25.04,3367,25.84
"15101","Allison Park",13344,180,1.35,203,1.52,231,1.73,928,6.95,1674,12.54,2187,16.39,2620,19.63,2979,22.32,3215,24.09,3389,25.40,3525,26.42,3644,27.31
"15102","Bethel Park",16953,339,2.00,368,2.17,404,2.38,1290,7.61,2240,13.21,2892,17.06,3443,20.31,3900,23.00,4200,24.77,4421,26.08,4594,27.10,4745,27.99
"15104","Braddock",3818,233,6.10,241,6.31,251,6.57,487,12.76,741,19.41,915,23.97,1062,27.82,1184,31.01,1264,33.11,1323,34.65,1370,35.88,1410,36.93
"15106","Carnegie",10220,300,2.94,318,3.11,341,3.34,901,8.82,1501,14.69,1913,18.72,2261,22.12,2550,24.95,2739,26.80,2880,28.18,2989,29.25,3084,30.18
"15108","Coraopolis",22722,590,2.60,628,2.76,677,2.98,1860,8.19,3128,13.77,3998,17.60,4735,20.84,5345,23.52,5745,25.28,6041,26.59,6272,27.60,6473,28.49
"15110","Duquesne",2695,269,9.98,274,10.17,281,10.43,445,16.51,620,23.01,741,27.50,843,31.28,927,34.40,983,36.47,1024,38.00,1056,39.18,1084,40.22
"15112","East Pittsburgh",1831,64,3.50,68,3.71,73,3.99,183,9.99,302,16.49,383,20.92,452,24.69,509,27.80,547,29.87,575,31.40,596,32.55,615,33.59
"15116","Glenshaw",8038,230,2.86,243,3.02,259,3.22,651,8.10,1071,13.32,1360,16.92,1604,19.96,1806,22.47,1939,24.12,2037,25.34,2113,26.29,2180,27.12
"15120","Homestead",10000,328,3.28,346,3.46,369,3.69,935,9.35,1542,15.42,1958,19.58,2310,23.10,2602,26.02,2793,27.93,2935,29.35,3045,30.45,3141,31.41
"15122","West Mifflin",10152,464,4.57,481,4.74,502,4.94,1015,10.00,1565,15.42,1942,19.13,2262,22.28,2526,24.88,2700,26.60,2828,27.86,2929,28.85,3016,29.71
"15126","Imperial",4294,107,2.49,114,2.65,122,2.84,325,7.57,542,12.62,691,16.09,817,19.03,921,21.45,990,23.06,1040,24.22,1080,25.15,1114,25.94
"15129","South Park",6240,171,2.74,181,2.90,194,3.11,516,8.27,861,13.80,1097,17.58,1297,20.79,1463,23.45,1572,25.19,1652,26.47,1715,27.48,1770,28.37
"15131","McKeesport",4256,82,1.93,89,2.09,98,2.30,323,7.59,563,13.23,729,17.13,868,20.39,984,23.12,1060,24.91,1117,26.25,1160,27.26,1199,28.17
"15132","McKeesport",9333,735,7.88,752,8.06,774,8.29,1306,13.99,1876,20.10,2268,24.30,2599,27.85,2873,30.78,3053,32.71,3186,34.14,3290,35.25,3380,36.22
"15133","McKeesport",3271,115,3.52,120,3.67,127,3.88,296,9.05,478,14.61,602,18.40,707,21.61,795,24.30,852,26.05,894,27.33,927,28.34,956,29.23
"15135","McKeesport",2757,82,2.97,87,3.16,92,3.34,233,8.45,383,13.89,487,17.66,574,20.82,646,23.43,694,25.17,729,26.44,757,27.46,780,28.29
"15136","Mc Kees Rocks",12867,401,3.12,424,3.30,452,3.51,1145,8.90,1887,14.67,2397,18.63,2828,21.98,3185,24.75,3420,26.58,3593,27.92,3728,28.97,3846,29.89
"15137","North Versailles",5036,175,3.47,184,3.65,195,3.87,461,9.15,747,14.83,943,18.73,1109,22.02,1247,24.76,1337,26.55,1404,27.88,1456,28.91,1501,29.81
"15139","Oakmont",3672,83,2.26,89,2.42,97,2.64,288,7.84,493,13.43,634,17.27,753,20.51,852,23.20,917,24.97,965,26.28,1002,27.29,1035,28.19
"15140","Pitcairn",1557,76,4.88,79,5.07,83,5.33,171,10.98,265,17.02,330,21.19,385,24.73,431,27.68,461,29.61,483,31.02,500,32.11,515,33.08
"15142","Presto",1051,32,3.04,34,3.24,36,3.43,82,7.80,131,12.46,165,15.70,194,18.46,217,20.65,233,22.17,245,23.31,254,24.17,261,24.83
"15143","Sewickley",11112,194,1.75,211,1.90,232,2.09,759,6.83,1324,11.92,1711,15.40,2039,18.35,2310,20.79,2489,22.40,2621,23.59,2723,24.51,2813,25.31
"15144","Springdale",2244,56,2.50,60,2.67,66,2.94,193,8.60,330,14.71,424,18.89,504,22.46,569,25.36,613,27.32,645,28.74,670,29.86,691,30.79
"15145","Turtle Creek",3555,98,2.76,104,2.93,112,3.15,310,8.72,521,14.66,666,18.73,789,22.19,891,25.06,958,26.95,1007,28.33,1045,29.40,1079,30.35
"15146","Monroeville",14940,350,2.34,375,2.51,407,2.72,1190,7.97,2030,13.59,2606,17.44,3094,20.71,3498,23.41,3763,25.19,3959,26.50,4112,27.52,4245,28.41
"15147","Verona",9034,356,3.94,372,4.12,392,4.34,885,9.80,1412,15.63,1775,19.65,2081,23.04,2335,25.85,2502,27.70,2625,29.06,2721,30.12,2805,31.05
"15148","Wilmerding",1165,107,9.18,109,9.36,112,9.61,183,15.71,260,22.32,312,26.78,357,30.64,393,33.73,418,35.88,435,37.34,449,38.54,461,39.57
"15201","Pittsburgh",7869,171,2.17,185,2.35,201,2.55,612,7.78,1053,13.38,1355,17.22,1610,20.46,1822,23.15,1961,24.92,2064,26.23,2144,27.25,2214,28.14
"15202","Pittsburgh",11646,245,2.10,265,2.28,291,2.50,915,7.86,1584,13.60,2044,17.55,2432,20.88,2754,23.65,2966,25.47,3122,26.81,3244,27.86,3350,28.77
"15203","Pittsburgh",6680,130,1.95,142,2.13,157,2.35,525,7.86,920,13.77,1190,17.81,1419,21.24,1609,24.09,1734,25.96,1826,27.34,1898,28.41,1960,29.34
"15204","Pittsburgh",4074,210,5.15,217,5.33,225,5.52,432,10.60,653,16.03,805,19.76,934,22.93,1040,25.53,1110,27.25,1162,28.52,1202,29.50,1238,30.39
"15205","Pittsburgh",12755,267,2.09,289,2.27,316,2.48,989,7.75,1709,13.40,2204,17.28,2622,20.56,2968,23.27,3196,25.06,3364,26.37,3496,27.41,3610,28.30
"15206","Pittsburgh",14963,512,3.42,538,3.60,570,3.81,1371,9.16,2229,14.90,2818,18.83,3316,22.16,3729,24.92,4000,26.73,4200,28.07,4357,29.12,4493,30.03
"15207","Pittsburgh",4985,207,4.15,216,4.33,226,4.53,486,9.75,764,15.33,955,19.16,1116,22.39,1250,25.08,1338,26.84,1402,28.12,1453,29.15,1497,30.03
"15208","Pittsburgh",5073,284,5.60,293,5.78,304,5.99,586,11.55,887,17.48,1094,21.57,1269,25.01,1414,27.87,1509,29.75,1580,31.15,1634,32.21,1682,33.16
"15209","Pittsburgh",6720,203,3.02,214,3.18,228,3.39,572,8.51,941,14.00,1194,17.77,1409,20.97,1586,23.60,1703,25.34,1789,26.62,1856,27.62,1914,28.48
"15210","Pittsburgh",13046,793,6.08,817,6.26,848,6.50,1598,12.25,2403,18.42,2955,22.65,3422,26.23,3809,29.20,4063,31.14,4251,32.58,4398,33.71,4525,34.68
"15211","Pittsburgh",7008,112,1.60,126,1.80,143,2.04,570,8.13,1027,14.65,1341,19.14,1607,22.93,1827,26.07,1971,28.12,2078,29.65,2161,30.84,2234,31.88
"15212","Pittsburgh",14996,587,3.91,613,4.09,646,4.31,1447,9.65,2306,15.38,2895,19.31,3394,22.63,3807,25.39,4078,27.19,4279,28.53,4435,29.57,4571,30.48
"15213","Pittsburgh",12348,563,4.56,586,4.75,615,4.98,1321,10.70,2078,16.83,2597,21.03,3037,24.60,3401,27.54,3640,29.48,3817,30.91,3955,32.03,4075,33.00
"15214","Pittsburgh",7426,327,4.40,340,4.58,356,4.79,753,10.14,1177,15.85,1469,19.78,1715,23.09,1920,25.86,2054,27.66,2153,28.99,2230,30.03,2298,30.95
"15215","Pittsburgh",7183,254,3.54,266,3.70,281,3.91,640,8.91,1026,14.28,1290,17.96,1514,21.08,1699,23.65,1821,25.35,1911,26.60,1981,27.58,2042,28.43
"15216","Pittsburgh",13687,345,2.52,369,2.70,400,2.92,1143,8.35,1939,14.17,2485,18.16,2947,21.53,3330,24.33,3582,26.17,3767,27.52,3912,28.58,4038,29.50
"15217","Pittsburgh",14366,260,1.81,284,1.98,314,2.19,1049,7.30,1836,12.78,2376,16.54,2833,19.72,3211,22.35,3460,24.08,3644,25.37,3787,26.36,3912,27.23
"15218","Pittsburgh",7836,297,3.79,310,3.96,327,4.17,742,9.47,1187,15.15,1493,19.05,1751,22.35,1965,25.08,2105,26.86,2209,28.19,2290,29.22,2361,30.13
"15219","Pittsburgh",7164,492,6.87,506,7.06,524,7.31,967,13.50,1442,20.13,1768,24.68,2043,28.52,2272,31.71,2422,33.81,2533,35.36,2619,36.56,2694,37.60
"15220","Pittsburgh",9869,236,2.39,252,2.55,272,2.76,768,7.78,1300,13.17,1665,16.87,1974,20.00,2230,22.60,2398,24.30,2522,25.55,2619,26.54,2703,27.39
"15221","Pittsburgh",15654,800,5.11,827,5.28,862,5.51,1710,10.92,2619,16.73,3243,20.72,3771,24.09,4208,26.88,4496,28.72,4708,30.08,4874,31.14,5018,32.06
"15222","Pittsburgh",2828,59,2.09,64,2.26,70,2.48,214,7.57,368,13.01,474,16.76,564,19.94,638,22.56,687,24.29,723,25.57,752,26.59,776,27.44
"15223","Pittsburgh",4275,115,2.69,123,2.88,133,3.11,380,8.89,644,15.06,826,19.32,979,22.90,1106,25.87,1190,27.84,1251,29.26,1299,30.39,1341,31.37
"15224","Pittsburgh",6066,208,3.43,219,3.61,232,3.82,555,9.15,902,14.87,1139,18.78,1341,22.11,1507,24.84,1617,26.66,1698,27.99,1761,29.03,1816,29.94
"15225","Pittsburgh",598,9,1.51,10,1.67,11,1.84,42,7.02,76,12.71,99,16.56,119,19.90,135,22.58,146,24.41,154,25.75,160,26.76,165,27.59
"15226","Pittsburgh",7355,250,3.40,262,3.56,278,3.78,656,8.92,1061,14.43,1340,18.22,1575,21.41,1770,24.07,1898,25.81,1993,27.10,2067,28.10,2131,28.97
"15227","Pittsburgh",15077,460,3.05,487,3.23,520,3.45,1335,8.85,2209,14.65,2809,18.63,3316,21.99,3736,24.78,4013,26.62,4217,27.97,4376,29.02,4514,29.94
"15228","Pittsburgh",8687,134,1.54,148,1.70,166,1.91,604,6.95,1073,12.35,1395,16.06,1668,19.20,1893,21.79,2042,23.51,2151,24.76,2237,25.75,2311,26.60
"15229","Pittsburgh",8271,157,1.90,171,2.07,189,2.29,627,7.58,1097,13.26,1419,17.16,1691,20.44,1917,23.18,2065,24.97,2175,26.30,2260,27.32,2335,28.23
